"provider_name,""address1"",""address2"",""city"",""state"",""zip"",""public_phone"",""latitude"",""longitude"",""geopoint"",""last_report_date"",""is_pap"",""is_prescribing_svcs_available"",""url_appointment"",""home_delivery"",""is_icatt_site"",""has_usg_product"",""has_commercial_product"",""has_paxlovid"",""has_commercial_paxlovid"",""has_usg_paxlovid"",""has_lagevrio"",""has_commercial_lagevrio"",""has_usg_lagevrio"",""has_veklury"",""has_oseltamivir_generic"",""has_oseltamivir_suspension"",""has_oseltamivir_tamiflu"",""has_baloxavir"",""has_zanamivir"",""has_peramivir"",""grantee_code"",""is_flu"",""is_covid"""
"CVS PHARMACY #05120,""860 AVENIDA CENTRAL AVE"",,""LADY LAKE"",""FL"",""32159"",,""28.936502"",""-81.941429"",""POINT (-81.941429 28.936502)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""CV1"",""false"",""true"""
"WALMART PHARMACY 10-0488,""1940 PAT THOMAS PKWY"",,""QUINCY"",""FL"",""32351-8785"",,""30.556986"",""-84.595535"",""POINT (-84.595535 30.556986)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""WM1"",""false"",""true"""
"WALGREENS #3428,""6735 CENTRAL AVE"",,""ST PETERSBURG"",""FL"",""33710-8342"",""727-384-9050"",""27.771549"",""-82.73043"",""POINT (-82.73043 27.771549)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""false"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"CVS PHARMACY #16224,""250 E MIRACLE STRIP PKWY"",,""MARY ESTHER"",""FL"",""32569"",""850-243-9557"",""30.410991"",""-86.659302"",""POINT (-86.659302 30.410991)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""false"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"CVS PHARMACY #05040,""3300 S ORANGE BLOSSOM TRL"",,""KISSIMMEE"",""FL"",""34746"",""407-944-0072"",""28.259654"",""-81.436911"",""POINT (-81.436911 28.259654)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"PUBLIX PHARMACY #0552,""670 MARSH LANDING PKWY"",,""JACKSONVILLE BEACH"",""FL"",""32250"",,""30.253506"",""-81.392269"",""POINT (-81.392269 30.253506)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""PX1"",""false"",""true"""
"WALGREENS #3629,""12028 MAJESTIC BLVD"",,""HUDSON"",""FL"",""34667-2418"",""727-863-4575"",""28.331919"",""-82.685381"",""POINT (-82.685381 28.331919)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"WALGREENS #3301,""1695 NW 20TH ST"",,""MIAMI"",""FL"",""33142-7403"",""305-324-7603"",""25.753138"",""-80.220105"",""POINT (-80.220105 25.753138)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"CVS PHARMACY #16225,""15005 SW 88TH ST"",,""MIAMI"",""FL"",""33196"",""305-383-1409"",""25.685898"",""-80.437494"",""POINT (-80.437494 25.685898)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"SCRIPTS PHARMACY ATRIUM,""10000 W COLONIAL DR"",""STE 181"",""OCOEE"",""FL"",""34761"",,""28.549779"",""-81.527892"",""POINT (-81.527892 28.549779)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"WALGREENS #3607,""915 SOUTH US HWY 1"",,""VERO BEACH"",""FL"",""32962-5602"",,""27.586236"",""-80.378511"",""POINT (-80.378511 27.586236)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""WG1"",""false"",""true"""
"WALGREENS #3527,""567 NE 125TH ST"",,""NORTH MIAMI"",""FL"",""33161-4718"",""305-891-1262"",""25.8876185"",""-80.255351"",""POINT (-80.255351 25.8876185)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"PUBLIX PHARMACY #0533,""6753 THOMASVILLE RD"",,""TALLAHASSEE"",""FL"",""32312"",,""30.562907"",""-84.213461"",""POINT (-84.213461 30.562907)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""PX1"",""false"",""true"""
"CVS PHARMACY #04171,""1001 SCENIC HWY"",,""PENSACOLA"",""FL"",""32503"",,""30.431"",""-87.17602"",""POINT (-87.17602 30.431)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""CV1"",""false"",""true"""
"CVS PHARMACY #16411,""4450 PARK ST N"",,""SAINT PETERSBURG"",""FL"",""33709"",""727-541-3930"",""27.812118"",""-82.756367"",""POINT (-82.756367 27.812118)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"FARMACIA 22 24 HIALEAH,""2961 W 12 AVE"",,""HIALEAH"",""FL"",""33012"",,""25.84845"",""-80.30601"",""POINT (-80.30601 25.84845)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"WALGREENS #3302,""9701 SW 24TH ST"",,""MIAMI"",""FL"",""33165-7512"",""305-221-5355"",""25.746452"",""-80.238305"",""POINT (-80.238305 25.746452)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"PUBLIX PHARMACY #0578,""11600 GLADIOLUS DR"",,""FT MYERS"",""FL"",""33908"",,""26.517197"",""-81.941757"",""POINT (-81.941757 26.517197)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""PX1"",""false"",""true"""
"PUBLIX PHARMACY #0571,""11750 SE FEDERAL HWY"",,""HOBE SOUND"",""FL"",""33455"",,""27.060857"",""-80.139439"",""POINT (-80.139439 27.060857)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""PX1"",""false"",""true"""
"WALGREENS #3894,""1650 DUNLAWTON AVE"",,""PORT ORANGE"",""FL"",""32127-4754"",""386-322-3267"",""29.115847"",""-81.023006"",""POINT (-81.023006 29.115847)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""false"",""true"",""false"",""true"",""false"",""false"",""WG1"",""true"",""true"""
"WALGREENS #3250,""18300 NW 37TH AVE"",,""MIAMI GARDENS"",""FL"",""33056-5101"",""305-626-9469"",""25.940936"",""-80.261936"",""POINT (-80.261936 25.940936)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"WALGREENS #3795,""6996 US HIGHWAY 19 N"",,""PINELLAS PARK"",""FL"",""33781-6246"",""727-528-4114"",""27.835252"",""-82.681983"",""POINT (-82.681983 27.835252)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"CVS PHARMACY #16424,""8350 S DIXIE HWY"",,""MIAMI"",""FL"",""33143"",""305-668-8481"",""25.693176"",""-80.305929"",""POINT (-80.305929 25.693176)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"CVS PHARMACY #16435,""5800 20TH ST"",,""VERO BEACH"",""FL"",""32966"",""772-778-4855"",""27.640789"",""-80.447729"",""POINT (-80.447729 27.640789)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"COSTCO PHARMACY #93,""3250 NORTHLAKE BLVD"",,""PALM BEACH GARDENS"",""FL"",""33403-1702"",,""26.81214"",""-80.11196"",""POINT (-80.11196 26.81214)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""CW1"",""false"",""true"""
"GREENE SUPER DRUG,""701 N GILMER AVE"",,""LANETT"",""AL"",""36863"",,""32.87374"",""-85.185632"",""POINT (-85.185632 32.87374)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""ALA"",""false"",""true"""
"COSTCO PHARMACY #1229,""7795 W FLAGLER ST"",,""MIAMI"",""FL"",""33144-2359"",,""25.772642"",""-80.322935"",""POINT (-80.322935 25.772642)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""CW1"",""false"",""true"""
"CENTERWELL PHARMACY, INC.,""9030 KIMBERLEY BLVD"",,""BOCA RATON"",""FL"",""33434"",,""26.383378"",""-80.187827"",""POINT (-80.187827 26.383378)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"CVS PHARMACY #05171,""1005 S OHIO AVE"",,""LIVE OAK"",""FL"",""32064"",""386-362-5183"",""30.294946"",""-82.98402"",""POINT (-82.98402 30.294946)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"CVS PHARMACY #05169,""100 SE 2ND AVE"",,""JASPER"",""FL"",""32052"",""386-792-2551"",""30.517644"",""-82.945314"",""POINT (-82.945314 30.517644)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"CVS PHARMACY #05174,""1150 NE 26TH ST"",,""WILTON MANORS"",""FL"",""33305"",""954-566-7474"",""26.158999"",""-80.131657"",""POINT (-80.131657 26.158999)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"WALGREENS #3942,""4049 PINE TREE DRIVE"",,""MIAMI BEACH"",""FL"",""33140-3601"",,""25.813289"",""-80.125306"",""POINT (-80.125306 25.813289)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""WG1"",""false"",""true"""
"PATTERSON PHARMACY INC,""7513 PARKWAY DRIVE"",,""LEEDS"",""AL"",""35094"",,""33.545883"",""-86.578572"",""POINT (-86.578572 33.545883)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"CVS PHARMACY #05145,""4700 NW 183RD ST"",,""MIAMI GARDENS"",""FL"",""33055-2925"",""305-620-6055"",""25.939178"",""-80.277861"",""POINT (-80.277861 25.939178)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"WALGREENS #4034,""1011 BLOOMINGDALE AVE"",,""VALRICO"",""FL"",""33596-6106"",""813-643-5335"",""27.893166"",""-82.268598"",""POINT (-82.268598 27.893166)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"LITTLE DRUG COMPANY, LLC,""310 S MAIN ST"",,""LINDEN"",""AL"",""36748-1726"",,""32.303435"",""-87.798808"",""POINT (-87.798808 32.303435)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""ALA"",""false"",""true"""
"WALGREENS #3264,""1224 S TAMIAMI TRAIL"",,""SARASOTA"",""FL"",""34239-2207"",,""27.322436"",""-82.530264"",""POINT (-82.530264 27.322436)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""WG1"",""false"",""true"""
"WALGREENS #3782,""5701 NW 183RD ST"",,""HIALEAH"",""FL"",""33015-6022"",""305-625-0952"",""25.93995"",""-80.294688"",""POINT (-80.294688 25.93995)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"FOSTER DRUG COMPANY INC,""1554 SOUTH FOREST AVE"",,""LUVERNE"",""AL"",""36049"",,""31.715325"",""-86.271252"",""POINT (-86.271252 31.715325)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"NAVARRO DISCOUNT PHARMACY #10703,""3141 W 76 STREET"",,""HIALEAH"",""FL"",""33018"",,""25.892069"",""-80.346702"",""POINT (-80.346702 25.892069)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""CV1"",""false"",""true"""
"WALGREENS #3566,""4451 W 12TH AVENUE"",,""HIALEAH"",""FL"",""33012-4100"",""305-556-8676"",""25.862149"",""-80.30605"",""POINT (-80.30605 25.862149)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"PUBLIX PHARMACY #1393,""2511 ATLANTIC BLVD E"",,""POMPANO BEACH"",""FL"",""33062"",,""26.233095"",""-80.098417"",""POINT (-80.098417 26.233095)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""PX1"",""false"",""true"""
"CVS PHARMACY #05149,""5502 E FOWLER AVE"",,""TEMPLE TERRACE"",""FL"",""33617"",""813-984-1560"",""28.055093"",""-82.394338"",""POINT (-82.394338 28.055093)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"A PLUS PHARMACY,""123 J HARVEY ETHRIDGE ST"",,""BONIFAY"",""FL"",""32425-2104"",,""30.792772"",""-85.680616"",""POINT (-85.680616 30.792772)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"WALGREENS #3784,""3655 S DIXIE HWY"",,""MIAMI"",""FL"",""33133-4306"",""305-444-4366"",""25.968092"",""-80.147842"",""POINT (-80.147842 25.968092)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""true"",""false"",""false"",""WG1"",""true"",""true"""
"COLLEGE CITY DRUG COMPANY,""304 WASHINGTON ST"",,""MARION"",""AL"",""36756"",,""32.632854"",""-87.31925"",""POINT (-87.31925 32.632854)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"PREMIER PHARMACY,""150 E 8TH ST"",,""JACKSONVILLE"",""FL"",""32206"",,""30.345139"",""-81.651218"",""POINT (-81.651218 30.345139)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"PHARMACY INNOVATIONS,""7779 STARKEY RD"",,""SEMINOLE"",""FL"",""33777-4346"",,""27.842737"",""-82.761828"",""POINT (-82.761828 27.842737)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"SNEADS PHARMACY,""7995 HWY 90"",,""SNEADS"",""FL"",""32460"",,""30.709665"",""-84.928003"",""POINT (-84.928003 30.709665)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"LEON MEDICAL CENTERS, LLC,""101 SW 27TH AVE"",,""MIAMI"",""FL"",""33135"",,""25.771133"",""-80.238799"",""POINT (-80.238799 25.771133)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"PILL BOX PHARMACY AND MEDICAL,""1932 WESTON RD"",,""WESTON"",""FL"",""33326"",,""26.094272"",""-80.369128"",""POINT (-80.369128 26.094272)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"PUBLIX PHARMACY #0630,""14371 SPRING HILL DRIVE"",,""SPRING HILL"",""FL"",""34609"",,""28.480079"",""-82.486704"",""POINT (-82.486704 28.480079)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""PX1"",""false"",""true"""
"CVS PHARMACY #05250,""3090 W OAKLAND PARK BLVD"",,""OAKLAND PARK"",""FL"",""33311"",""954-717-1848"",""26.164597"",""-80.186443"",""POINT (-80.186443 26.164597)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"CVS PHARMACY #05254,""4280 SOUTHSIDE BLVD"",,""JACKSONVILLE"",""FL"",""32216"",""904-998-3677"",""30.270103"",""-81.559704"",""POINT (-81.559704 30.270103)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"CVS PHARMACY #03003,""71 MARY ESTHER BLVD"",,""MARY ESTHER"",""FL"",""32569"",""850-301-0677"",""30.409814"",""-86.654778"",""POINT (-86.654778 30.409814)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"SUNSHINE WELLNESS CENTER,""90 PONCE DE LEON BLVD"",,""BROOKSVILLE"",""FL"",""34601"",,""28.555035"",""-82.39729"",""POINT (-82.39729 28.555035)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"CVS PHARMACY #16483,""5900 LAKE WORTH RD"",,""GREENACRES"",""FL"",""33463"",""561-963-3391"",""26.617708"",""-80.137321"",""POINT (-80.137321 26.617708)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"PUBLIX PHARMACY #0239,""10155 W OAKLAND PARK BLVD"",,""SUNRISE"",""FL"",""33351"",,""26.170693"",""-80.286659"",""POINT (-80.286659 26.170693)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""PX1"",""false"",""true"""
