"provider_name,""address1"",""address2"",""city"",""state"",""zip"",""public_phone"",""latitude"",""longitude"",""geopoint"",""last_report_date"",""is_pap"",""is_prescribing_svcs_available"",""url_appointment"",""home_delivery"",""is_icatt_site"",""has_usg_product"",""has_commercial_product"",""has_paxlovid"",""has_commercial_paxlovid"",""has_usg_paxlovid"",""has_lagevrio"",""has_commercial_lagevrio"",""has_usg_lagevrio"",""has_veklury"",""has_oseltamivir_generic"",""has_oseltamivir_suspension"",""has_oseltamivir_tamiflu"",""has_baloxavir"",""has_zanamivir"",""has_peramivir"",""grantee_code"",""is_flu"",""is_covid"""
"CVS PHARMACY #04229,""12012 ABERCORN ST"",,""SAVANNAH"",""GA"",""31419"",""912-925-5568"",""31.982187"",""-81.153519"",""POINT (-81.153519 31.982187)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"RICKS DISCOUNT DRUGS,""1433 3RD ST SW"",,""ATTALLA"",""AL"",""35954-1132"",,""34.005988"",""-86.112794"",""POINT (-86.112794 34.005988)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""ALA"",""false"",""true"""
"HINES PRESCRIPTION SHOP,""302 COLLEGE DR"",,""BARNESVILLE"",""GA"",""30204"",,""33.054046"",""-84.152985"",""POINT (-84.152985 33.054046)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"GUARDIAN PHARMACY OF SOUTH GEORGIA,""10929 HWY 301 SOUTH"",""STE 110-111"",""STATESBORO"",""GA"",""30458"",,""32.3735005"",""-81.846688"",""POINT (-81.846688 32.3735005)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""MH1"",""false"",""true"""
"STERLING GROUP PHARMACY,""13 HOSPITAL PARK"",,""MOULTRIE"",""GA"",""31768"",,""31.128629"",""-83.779242"",""POINT (-83.779242 31.128629)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"CVS PHARMACY #04888,""4453 OLD SHELL RD"",,""MOBILE"",""AL"",""36608-1914"",""251-344-9770"",""30.69021"",""-88.08044"",""POINT (-88.08044 30.69021)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"RAINES PHARMACY,""346 E WASHINGTON AVE"",,""ASHBURN"",""GA"",""31714-5222"",,""31.707155"",""-83.648941"",""POINT (-83.648941 31.707155)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"CVS PHARMACY #04815,""215 HWY 31 S"",,""ATHENS"",""AL"",""35611-2892"",""256-233-0514"",""34.797228"",""-86.953306"",""POINT (-86.953306 34.797228)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"HOSPITAL DISCOUNT PHARMACY EAST,""1557 3RD ST NE"",,""CULLMAN"",""AL"",""35055-2053"",,""34.03277"",""-86.96564708"",""POINT (-86.96564708 34.03277)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""ALA"",""false"",""true"""
"PREFERRED CHEROKEE PHARMACY DALTON,""1506 N THORNTON AVE SUITE A"",,""DALTON"",""GA"",""30720"",,""34.79389"",""-84.982477"",""POINT (-84.982477 34.79389)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""MS1"",""false"",""true"""
"MILLER COUNTY HOSPITAL PHARMACY,""209 N CUTHBERT ST"",,""COLQUITT"",""GA"",""39837"",,""31.175455"",""-84.735107"",""POINT (-84.735107 31.175455)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""GAA"",""false"",""true"""
"JASPER DRUG STORE,""1 N MAIN ST"",,""JASPER"",""GA"",""30143-1500"",,""34.468096"",""-84.429847"",""POINT (-84.429847 34.468096)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"PROFESSIONAL PHARMACY,""2001 AIRPORT RD N"",,""JASPER"",""AL"",""35504"",,""33.870178"",""-87.26652"",""POINT (-87.26652 33.870178)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"ATRIUM HEALTH NAVICENT WT ANDERSON PHARMACY,""764 PINE STREET, SUITE 100"",,""MACON"",""GA"",""31201"",,""32.83389"",""-83.635366"",""POINT (-83.635366 32.83389)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"BARBER'S PHARMACY,""731 CAMERON DR"",,""BLACKSHEAR"",""GA"",""31516-0128"",,""31.312741"",""-82.24088"",""POINT (-82.24088 31.312741)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""GN1"",""false"",""true"""
"CVS PHARMACY #03798,""549 N MAIN ST"",,""CORNELIA"",""GA"",""30531"",""706-778-5097"",""34.517731"",""-83.529932"",""POINT (-83.529932 34.517731)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"FULCO DISCOUNT DRUGS,""301 SHIRLEY AVE"",,""DOUGLAS"",""GA"",""31533-3609"",,""31.506694"",""-82.861843"",""POINT (-82.861843 31.506694)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"RICHMOND HILL PHARMACY,""2409 HWY 17"",,""RICHMOND HILL"",""GA"",""31324-1060"",,""31.948446"",""-81.312809"",""POINT (-81.312809 31.948446)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""GN1"",""false"",""true"""
"CVS PHARMACY #04267,""214 E 16TH AVE"",,""CORDELE"",""GA"",""31015"",""229-273-6551"",""31.96307"",""-83.77999"",""POINT (-83.77999 31.96307)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"CVS PHARMACY #05622,""495 CHARLES HARDY HWY"",,""DALLAS"",""GA"",""30157"",,""33.934842"",""-84.725003"",""POINT (-84.725003 33.934842)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""CV1"",""false"",""true"""
"CVS PHARMACY #05606,""104 W FRANKLIN STREET"",,""SYLVESTER"",""GA"",""31791"",""229-776-7619"",""31.531121"",""-83.838247"",""POINT (-83.838247 31.531121)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"CVS PHARMACY #05621,""3030 HEADLAND DRIVE"",,""ATLANTA"",""GA"",""30311"",,""33.689187"",""-84.488048"",""POINT (-84.488048 33.689187)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""CV1"",""false"",""true"""
"GRIFFINS PRESCRIPTION SHOP INC,""1408 TEBEAU ST"",,""WAYCROSS"",""GA"",""31501"",,""31.222768"",""-82.352749"",""POINT (-82.352749 31.222768)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"KROGER PHARMACY #629,""125 MAIN STREET MARKET PL SE"",,""CARTERSVILLE"",""GA"",""30121-3307"",,""34.172973"",""-84.777379"",""POINT (-84.777379 34.172973)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""KG1"",""false"",""true"""
"COBB COUNTY BOARD OF HEALTH PHARMACY,""1650 COUNTY SERVICES PKWY"",,""MARIETTA"",""GA"",""30008"",,""33.91279"",""-84.58313"",""POINT (-84.58313 33.91279)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"CVS PHARMACY #05684,""348 WEST PINE STREET"",,""JESUP"",""GA"",""31545"",""912-427-8006"",""31.609979"",""-81.88315"",""POINT (-81.88315 31.609979)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"CVS PHARMACY #05658,""2041 N ELM ST"",,""COMMERCE"",""GA"",""30529"",""706-335-5107"",""34.20521"",""-83.462116"",""POINT (-83.462116 34.20521)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"CVS PHARMACY #05683,""622 VETERANS PARKWAY"",,""BARNESVILLE"",""GA"",""30204"",""770-358-4600"",""33.045642"",""-84.169623"",""POINT (-84.169623 33.045642)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"CVS PHARMACY #05673,""501 SPAULDING RD"",,""MONTEZUMA"",""GA"",""31063"",""478-472-7533"",""32.293055"",""-84.018009"",""POINT (-84.018009 32.293055)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""true"",""false"",""false"",""CV1"",""true"",""true"""
"MEDI-SAVE PHARMACY,""800 S SLAPPEY BLVD"",,""ALBANY"",""GA"",""31701-2616"",,""31.566749"",""-84.175794"",""POINT (-84.175794 31.566749)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"CVS PHARMACY #07212,""1271 GRAY HWY"",,""MACON"",""GA"",""31211"",,""32.858994"",""-83.615975"",""POINT (-83.615975 32.858994)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""CV1"",""false"",""true"""
"KROGER DRUGSTORE #318,""2205 LAVISTA ROAD"",,""ATLANTA"",""GA"",""30329"",,""33.815167"",""-84.312556"",""POINT (-84.312556 33.815167)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""KG1"",""false"",""true"""
"CONYERS PHARMACY,""1179 WEST AVE"",,""CONYERS"",""GA"",""30012"",,""33.66589"",""-84.02721"",""POINT (-84.02721 33.66589)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""GN1"",""false"",""true"""
"TAYLORSVILLE PHARMACY,""105 CHURCH ST"",,""TAYLORSVILLE"",""GA"",""30178-0146"",,""34.079219"",""-84.987013"",""POINT (-84.987013 34.079219)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"MEDICAL PARK PHARMACY,""2551 LIMESTONE PKWY"",,""GAINESVILLE"",""GA"",""30501-2061"",,""34.331361"",""-83.809296"",""POINT (-83.809296 34.331361)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"CVS PHARMACY #07273,""129 MARIETTA HWY"",,""CANTON"",""GA"",""30114"",,""34.242675"",""-84.494431"",""POINT (-84.494431 34.242675)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""CV1"",""false"",""true"""
"CVS PHARMACY #07294,""19 E PARKER ST"",,""BAXLEY"",""GA"",""31513"",""912-367-7024"",""31.778896"",""-82.34795"",""POINT (-82.34795 31.778896)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"CVS PHARMACY #07265,""208 HIGHWAY 515 E"",,""BLAIRSVILLE"",""GA"",""30512"",,""34.879229"",""-83.956031"",""POINT (-83.956031 34.879229)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""CV1"",""false"",""true"""
"WALKER PHARMACY AND GIFTS, INC,""2425 NORTHSIDE DR W"",,""STATESBORO"",""GA"",""30458-4420"",,""32.454935"",""-81.78626"",""POINT (-81.78626 32.454935)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"WALMART PHARMACY 10-0556,""2425 MEMORIAL DRIVE"",,""WAYCROSS"",""GA"",""31501-6337"",,""31.197949"",""-82.32106"",""POINT (-82.32106 31.197949)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""WM1"",""false"",""true"""
"JONES PRESCRIPTION SHOP,""101 PEACHTREE ST"",,""JESUP"",""GA"",""31545-5233"",,""31.60179"",""-81.897584"",""POINT (-81.897584 31.60179)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""GN1"",""false"",""true"""
"WALMART PHARMACY 10-0858,""361 8TH AVENUE NE"",,""CAIRO"",""GA"",""39828"",,""30.887071"",""-84.203547"",""POINT (-84.203547 30.887071)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""WM1"",""false"",""true"""
"WALMART PHARMACY 10-0864,""3109 EAST 1ST STREET"",,""VIDALIA"",""GA"",""30474"",,""32.202161"",""-82.362284"",""POINT (-82.362284 32.202161)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""WM1"",""false"",""true"""
"CVS PHARMACY #07717,""1201 EAST FIRST ST"",,""VIDALIA"",""GA"",""30474"",""912-537-8766"",""32.211489"",""-82.399344"",""POINT (-82.399344 32.211489)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"CVS PHARMACY #07228,""7360 SKIDAWAY RD"",,""SAVANNAH"",""GA"",""31406"",""912-354-3816"",""31.98738"",""-81.07412"",""POINT (-81.07412 31.98738)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"KROGER DRUGSTORE #320,""1745 HIGHWAY 138"",,""CONYERS"",""GA"",""30013"",,""33.67216"",""-83.980443"",""POINT (-83.980443 33.67216)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""KG1"",""false"",""true"""
"WALMART PHARMACY 10-0862,""751 W OGLETHORPE HWY"",,""HINESVILLE"",""GA"",""31313"",,""31.825872"",""-81.601695"",""POINT (-81.601695 31.825872)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""WM1"",""false"",""true"""
"WALMART PHARMACY 10-0889,""15328 US 19 SOUTH"",,""THOMASVILLE"",""GA"",""31792"",,""30.860716"",""-83.948814"",""POINT (-83.948814 30.860716)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""WM1"",""false"",""true"""
"KROGER DRUGSTORE #339,""203A COMMERCE STREET"",,""LAGRANGE"",""GA"",""30240"",,""33.173441"",""-84.911263"",""POINT (-84.911263 33.173441)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""KG1"",""false"",""true"""
"CVS PHARMACY #07746,""2559 WINDSOR SPRING RD"",,""AUGUSTA"",""GA"",""30906"",""706-796-8146"",""33.396792"",""-82.058213"",""POINT (-82.058213 33.396792)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"THE APOTHECARY,""227 WEST BROAD AVE"",,""DOERUN"",""GA"",""31744-0490"",,""31.319342"",""-83.91915"",""POINT (-83.91915 31.319342)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"CVS PHARMACY #07744,""809 OAK ST"",,""EATONTON"",""GA"",""31024"",""706-485-5832"",""33.315563"",""-83.392436"",""POINT (-83.392436 33.315563)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"KROGER DRUGSTORE #328,""660 NORTH AVE"",,""MACON"",""GA"",""31211-1494"",,""32.850577"",""-83.62602"",""POINT (-83.62602 32.850577)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""KG1"",""false"",""true"""
"WALMART PHARMACY 10-1011,""434 SOUTH COLUMBIA AVE"",,""RINCON"",""GA"",""31326"",,""32.274694"",""-81.225781"",""POINT (-81.225781 32.274694)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""WM1"",""false"",""true"""
"WALMART PHARMACY 10-1006,""1215 EAST 16TH"",,""CORDELE"",""GA"",""31015"",,""31.964502"",""-83.762547"",""POINT (-83.762547 31.964502)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""WM1"",""false"",""true"""
"CVS PHARMACY #04534,""2205 N ASHLEY ST"",,""VALDOSTA"",""GA"",""31602-2621"",""229-333-0222"",""30.860696"",""-83.281734"",""POINT (-83.281734 30.860696)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"THE PRESCRIPTION SHOPPE,""1807 LEDO RD"",,""ALBANY"",""GA"",""31707"",,""31.623212"",""-84.186436"",""POINT (-84.186436 31.623212)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"MOYES PHARMACY HAMPTON,""34 E MAIN ST S"",,""HAMPTON"",""GA"",""30228"",,""33.38302"",""-84.283425"",""POINT (-84.283425 33.38302)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"KROGER DRUGSTORE #319,""7125 HIGHWAY 85"",,""RIVERDALE"",""GA"",""30274"",,""33.560264"",""-84.416114"",""POINT (-84.416114 33.560264)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""KG1"",""false"",""true"""
